pedido_id,produto_id,produto_categoria,valor
28335,10662,automotivo,39
28336,12648,cama_mesa_banho,87
28337,1188,automotivo,166
28338,12079,informatica_acessorios,865
28339,4508,cama_mesa_banho,74
28340,10143,cama_mesa_banho,39
28341,550,automotivo,49
28342,14943,informatica_acessorios,149
28343,5821,automotivo,200
28344,10784,beleza_saude,60
28345,1388,informatica_acessorios,87
28346,12575,cama_mesa_banho,49
28347,14922,utilidades_domesticas,31
28348,9306,cama_mesa_banho,148
28349,13844,moveis_decoracao,24
28350,14617,esporte_lazer,112
28351,1128,automotivo,39
28352,6188,cama_mesa_banho,39
28353,15216,beleza_saude,159
28354,5176,utilidades_domesticas,85
28355,5350,esporte_lazer,65
28356,9059,moveis_decoracao,10
28357,15951,cama_mesa_banho,47
28358,9973,esporte_lazer,29
28359,16446,utilidades_domesticas,59
28360,13828,cama_mesa_banho,17
28361,14372,esporte_lazer,69
28362,3407,informatica_acessorios,79
28363,172,utilidades_domesticas,23
28364,16867,moveis_decoracao,69
28365,12164,cama_mesa_banho,237
28366,4228,informatica_acessorios,149
28367,7454,moveis_decoracao,119
28368,9777,beleza_saude,349
28369,2223,moveis_decoracao,29
28370,15500,automotivo,24
28371,11412,beleza_saude,539
28372,9866,beleza_saude,140
28373,14570,cama_mesa_banho,13
28374,15885,esporte_lazer,19
28375,16401,automotivo,135
28376,10984,utilidades_domesticas,169
28377,8402,automotivo,63
28378,9529,utilidades_domesticas,119
28379,9165,cama_mesa_banho,14
28380,16040,esporte_lazer,59
28381,16490,moveis_decoracao,155
28382,297,utilidades_domesticas,36
28383,16213,automotivo,99
28384,14943,informatica_acessorios,149
28385,12447,moveis_decoracao,49
28386,5095,cama_mesa_banho,49
28387,6911,cama_mesa_banho,45
28388,5614,utilidades_domesticas,119
28389,5290,esporte_lazer,34
28390,12911,moveis_decoracao,31
28391,8970,utilidades_domesticas,138
28392,9452,esporte_lazer,20
28393,2084,beleza_saude,125
28394,894,cama_mesa_banho,39
28395,310,moveis_decoracao,46
28396,8561,moveis_decoracao,499
28397,1118,cama_mesa_banho,219
28398,7988,cama_mesa_banho,49
28399,13178,automotivo,109
28400,16624,utilidades_domesticas,24
28401,8205,informatica_acessorios,309
28402,8529,informatica_acessorios,26
28403,11164,automotivo,1999
28404,4327,esporte_lazer,194
28405,16452,automotivo,45
28406,8753,esporte_lazer,29
28407,11746,utilidades_domesticas,39
28408,10144,esporte_lazer,45
28409,6711,esporte_lazer,295
28410,3868,beleza_saude,84
28411,12982,informatica_acessorios,49
28412,15097,beleza_saude,152
28413,11550,cama_mesa_banho,49
28414,5173,informatica_acessorios,25
28415,7128,beleza_saude,149
28416,6838,moveis_decoracao,69
28417,2357,esporte_lazer,45
28418,7258,informatica_acessorios,44
28419,7698,informatica_acessorios,61
28420,14239,cama_mesa_banho,46
28421,1057,automotivo,279
28422,3903,esporte_lazer,99
28423,1745,cama_mesa_banho,55
28424,1232,beleza_saude,125
28425,13935,automotivo,589
28426,14218,beleza_saude,47
28427,11495,cama_mesa_banho,69
28428,12702,beleza_saude,65
28429,1176,utilidades_domesticas,89
28430,14494,cama_mesa_banho,79
28431,6077,cama_mesa_banho,179
28432,260,informatica_acessorios,89
28433,8412,automotivo,229
28434,4490,esporte_lazer,119
28435,16622,automotivo,19
28436,2125,automotivo,15
28437,14667,automotivo,17
28438,15569,moveis_decoracao,59
28439,2100,informatica_acessorios,606
28440,3070,moveis_decoracao,1259
28441,9502,esporte_lazer,139
28442,131,esporte_lazer,39
28443,15533,informatica_acessorios,69
28444,3947,beleza_saude,129
28445,14227,moveis_decoracao,69
28446,5550,beleza_saude,29
28447,9822,beleza_saude,157
28448,8401,utilidades_domesticas,199
28449,9912,utilidades_domesticas,156
28450,14193,beleza_saude,1050
28451,4473,esporte_lazer,154
28452,4940,cama_mesa_banho,89
28453,9667,cama_mesa_banho,89
28454,13732,esporte_lazer,25
28455,9789,automotivo,69
28456,15212,informatica_acessorios,24
28457,13454,informatica_acessorios,199
28458,11483,esporte_lazer,139
28459,13535,cama_mesa_banho,110
28460,14046,beleza_saude,14
28461,16336,beleza_saude,169
28462,2963,beleza_saude,89
28463,1129,utilidades_domesticas,52
28464,9122,utilidades_domesticas,83
28465,6838,moveis_decoracao,69
28466,948,esporte_lazer,145
28467,15108,utilidades_domesticas,142
28468,3020,esporte_lazer,65
28469,12744,cama_mesa_banho,75
28470,10977,cama_mesa_banho,54
28471,3038,esporte_lazer,69
28472,1273,esporte_lazer,53
28473,13601,beleza_saude,79
28474,7867,informatica_acessorios,143
28475,815,beleza_saude,14
28476,1505,beleza_saude,54
28477,2796,cama_mesa_banho,34
28478,16778,cama_mesa_banho,19
28479,11299,automotivo,275
28480,14815,beleza_saude,35
28481,4228,informatica_acessorios,149
28482,14001,informatica_acessorios,690
28483,848,automotivo,120
28484,12701,cama_mesa_banho,56
28485,10254,cama_mesa_banho,422
28486,9786,beleza_saude,18
28487,2846,cama_mesa_banho,122
28488,15513,beleza_saude,14
28489,8523,moveis_decoracao,16
28490,13133,moveis_decoracao,101
28491,12407,esporte_lazer,61
28492,6518,moveis_decoracao,9
28493,16446,utilidades_domesticas,59
28494,1402,automotivo,74
28495,11574,cama_mesa_banho,69
28496,12145,automotivo,19
28497,14035,moveis_decoracao,319
28498,11108,moveis_decoracao,89
28499,10171,utilidades_domesticas,49
28500,4398,cama_mesa_banho,49
28501,1291,beleza_saude,23
28502,9853,esporte_lazer,28
28503,15820,cama_mesa_banho,29
28504,2102,automotivo,75
28505,3532,moveis_decoracao,79
28506,10401,beleza_saude,119
28507,15791,automotivo,69
28508,5377,cama_mesa_banho,49
28509,8717,beleza_saude,129
28510,16143,utilidades_domesticas,83
28511,10997,informatica_acessorios,78
28512,14550,utilidades_domesticas,138
28513,14112,informatica_acessorios,29
28514,535,informatica_acessorios,74
28515,14359,utilidades_domesticas,419
28516,4596,beleza_saude,61
28517,1975,informatica_acessorios,22
28518,14292,beleza_saude,189
28519,14195,moveis_decoracao,150
28520,8984,esporte_lazer,89
28521,1839,beleza_saude,12
28522,13055,utilidades_domesticas,69
28523,721,moveis_decoracao,99
28524,1117,informatica_acessorios,34
28525,14433,informatica_acessorios,27
28526,16536,utilidades_domesticas,89
28527,16329,beleza_saude,136
28528,2531,moveis_decoracao,31
28529,4228,informatica_acessorios,149
28530,11565,cama_mesa_banho,79
28531,13178,automotivo,108
28532,16220,esporte_lazer,41
28533,16758,informatica_acessorios,68
28534,9669,automotivo,24
28535,4230,cama_mesa_banho,119
28536,12404,utilidades_domesticas,72
28537,942,beleza_saude,122
28538,4228,informatica_acessorios,119
28539,12676,informatica_acessorios,69
28540,1545,cama_mesa_banho,69
28541,14955,automotivo,10
28542,719,cama_mesa_banho,79
28543,15562,moveis_decoracao,99
28544,7587,moveis_decoracao,14
28545,1992,informatica_acessorios,139
28546,7094,cama_mesa_banho,193
28547,3227,beleza_saude,29
28548,13287,esporte_lazer,133
28549,790,cama_mesa_banho,259
28550,10374,cama_mesa_banho,54
28551,15670,esporte_lazer,169
28552,11164,automotivo,1999
28553,7985,utilidades_domesticas,169
28554,3202,cama_mesa_banho,52
28555,12838,beleza_saude,126
28556,2801,moveis_decoracao,10
28557,16853,informatica_acessorios,34
28558,7854,informatica_acessorios,19
28559,15563,esporte_lazer,109
28560,178,informatica_acessorios,28
28561,15113,utilidades_domesticas,98
28562,4481,cama_mesa_banho,89
28563,10769,beleza_saude,99
28564,6341,utilidades_domesticas,179
28565,13317,cama_mesa_banho,145
28566,7188,moveis_decoracao,49
28567,15498,utilidades_domesticas,69
28568,11236,cama_mesa_banho,99
28569,3761,utilidades_domesticas,109
28570,12467,moveis_decoracao,144
28571,14182,cama_mesa_banho,89
28572,1731,cama_mesa_banho,45
28573,6536,utilidades_domesticas,130
28574,3722,esporte_lazer,1099
28575,2317,automotivo,143
28576,5295,cama_mesa_banho,45
28577,3948,cama_mesa_banho,58
28578,8778,beleza_saude,34
28579,627,informatica_acessorios,39
28580,16159,cama_mesa_banho,32
28581,2182,cama_mesa_banho,52
28582,4600,utilidades_domesticas,92
28583,1327,informatica_acessorios,79
28584,9013,esporte_lazer,79
28585,11017,informatica_acessorios,95
28586,11599,cama_mesa_banho,159
28587,1205,cama_mesa_banho,59
28588,6435,cama_mesa_banho,104
28589,917,cama_mesa_banho,49
28590,12150,cama_mesa_banho,56
28591,6392,utilidades_domesticas,14
28592,240,beleza_saude,59
28593,8578,esporte_lazer,999
28594,14362,informatica_acessorios,160
28595,613,automotivo,36
28596,11528,beleza_saude,88
28597,5945,utilidades_domesticas,113
28598,13336,beleza_saude,779
28599,14265,beleza_saude,38
28600,8699,beleza_saude,57
28601,7992,esporte_lazer,219
28602,16284,beleza_saude,39
28603,10521,informatica_acessorios,81
28604,4228,informatica_acessorios,149
28605,15607,beleza_saude,8
28606,3090,moveis_decoracao,29
28607,2408,esporte_lazer,249
28608,15653,beleza_saude,72
28609,7135,beleza_saude,299
28610,14459,esporte_lazer,134
28611,10040,informatica_acessorios,95
28612,12521,cama_mesa_banho,69
28613,9070,beleza_saude,269
28614,10817,automotivo,149
28615,10740,utilidades_domesticas,122
28616,10922,moveis_decoracao,31
28617,8009,cama_mesa_banho,41
28618,11365,cama_mesa_banho,219
28619,990,utilidades_domesticas,29
28620,13025,informatica_acessorios,275
28621,14737,moveis_decoracao,119
28622,14535,cama_mesa_banho,114
28623,13448,informatica_acessorios,84
28624,16397,cama_mesa_banho,99
28625,855,informatica_acessorios,29
28626,16566,esporte_lazer,104
28627,10789,cama_mesa_banho,39
28628,12979,cama_mesa_banho,85
28629,1915,automotivo,27
28630,8608,moveis_decoracao,45
28631,4567,utilidades_domesticas,120
28632,97,cama_mesa_banho,24
28633,16663,automotivo,179
28634,4500,automotivo,26
28635,8862,automotivo,69
28636,12579,cama_mesa_banho,117
28637,4019,utilidades_domesticas,129
28638,14943,informatica_acessorios,149
28639,16772,utilidades_domesticas,69
28640,11460,beleza_saude,54
28641,7631,cama_mesa_banho,89
28642,12177,cama_mesa_banho,39
28643,14422,beleza_saude,81
28644,11528,beleza_saude,88
28645,6913,cama_mesa_banho,149
28646,12401,esporte_lazer,99
28647,992,cama_mesa_banho,169
28648,2125,automotivo,15
28649,4087,moveis_decoracao,250
28650,11608,utilidades_domesticas,45
28651,521,esporte_lazer,19
28652,2968,esporte_lazer,499
28653,8296,beleza_saude,325
28654,15824,moveis_decoracao,17
28655,12769,utilidades_domesticas,69
28656,6144,moveis_decoracao,70
28657,15033,esporte_lazer,99
28658,6838,moveis_decoracao,69
28659,9873,moveis_decoracao,59
28660,853,beleza_saude,19
28661,12089,utilidades_domesticas,24
28662,12130,beleza_saude,199
28663,8187,informatica_acessorios,69
28664,13910,automotivo,15
28665,5488,utilidades_domesticas,78
28666,10655,esporte_lazer,24
28667,12160,informatica_acessorios,99
28668,6053,automotivo,229
28669,1302,informatica_acessorios,39
28670,6411,moveis_decoracao,28
28671,3984,utilidades_domesticas,39
28672,13276,esporte_lazer,69
28673,3976,esporte_lazer,55
28674,86,utilidades_domesticas,47
28675,13325,cama_mesa_banho,59
28676,3868,beleza_saude,84
28677,14943,informatica_acessorios,149
28678,5982,esporte_lazer,269
28679,6493,cama_mesa_banho,39
28680,9101,informatica_acessorios,68
28681,15384,moveis_decoracao,32
28682,6100,cama_mesa_banho,48
28683,1364,utilidades_domesticas,37
28684,3078,informatica_acessorios,19
28685,8550,informatica_acessorios,18
28686,13204,beleza_saude,355
28687,3698,informatica_acessorios,110
28688,15857,cama_mesa_banho,79
28689,14381,esporte_lazer,34
28690,10117,moveis_decoracao,74
28691,6549,cama_mesa_banho,56
28692,5864,utilidades_domesticas,169
28693,8541,esporte_lazer,68
28694,16022,utilidades_domesticas,122
28695,11879,informatica_acessorios,79
28696,8296,beleza_saude,325
28697,6573,automotivo,249
28698,9148,automotivo,129
28699,4940,cama_mesa_banho,79
28700,11108,moveis_decoracao,89
28701,4940,cama_mesa_banho,86
28702,11422,beleza_saude,209
28703,7808,utilidades_domesticas,72
28704,13078,beleza_saude,168
28705,16585,automotivo,59
28706,12908,informatica_acessorios,50
28707,14112,informatica_acessorios,39
28708,11303,informatica_acessorios,215
28709,12189,moveis_decoracao,69
28710,13835,informatica_acessorios,199
28711,5350,esporte_lazer,68
28712,5453,informatica_acessorios,20
28713,12713,informatica_acessorios,49
28714,7436,utilidades_domesticas,12
28715,9105,cama_mesa_banho,205
28716,15887,beleza_saude,27
28717,14209,beleza_saude,559
28718,10053,beleza_saude,369
28719,3057,esporte_lazer,36
28720,7510,automotivo,62
28721,12799,cama_mesa_banho,83
28722,15097,beleza_saude,152
28723,3281,informatica_acessorios,240
28724,11782,informatica_acessorios,126
28725,9991,beleza_saude,119
28726,5259,beleza_saude,539
28727,2393,utilidades_domesticas,39
28728,8533,beleza_saude,56
28729,6412,cama_mesa_banho,74
28730,11165,beleza_saude,590
28731,10143,cama_mesa_banho,34
28732,13651,beleza_saude,120
28733,7002,moveis_decoracao,18
28734,1178,beleza_saude,10
28735,7969,cama_mesa_banho,55
28736,7890,utilidades_domesticas,64
28737,4608,informatica_acessorios,59
28738,2873,cama_mesa_banho,279
28739,12804,moveis_decoracao,24
28740,589,moveis_decoracao,16
28741,1268,moveis_decoracao,169
28742,11550,cama_mesa_banho,49
28743,6899,utilidades_domesticas,33
28744,16662,informatica_acessorios,529
28745,16547,informatica_acessorios,79
28746,2089,beleza_saude,29
28747,7857,utilidades_domesticas,44
28748,5884,informatica_acessorios,29
28749,9777,beleza_saude,364
28750,6973,utilidades_domesticas,75
28751,981,cama_mesa_banho,69
28752,6745,automotivo,13
28753,1124,utilidades_domesticas,139
28754,14616,beleza_saude,59
28755,16288,moveis_decoracao,42
28756,12176,utilidades_domesticas,160
28757,2333,informatica_acessorios,204
28758,2218,utilidades_domesticas,56
28759,15972,esporte_lazer,189
28760,396,moveis_decoracao,45
28761,14379,utilidades_domesticas,49
28762,3892,beleza_saude,50
28763,9065,moveis_decoracao,45
28764,5213,moveis_decoracao,59
28765,5864,utilidades_domesticas,169
28766,3417,beleza_saude,104
28767,1992,informatica_acessorios,149
28768,14930,informatica_acessorios,1199
28769,7231,cama_mesa_banho,72
28770,172,utilidades_domesticas,23
28771,12511,utilidades_domesticas,68
28772,2357,esporte_lazer,45
28773,10579,utilidades_domesticas,49
28774,11312,moveis_decoracao,49
28775,10984,utilidades_domesticas,169
28776,1237,cama_mesa_banho,62
28777,16475,esporte_lazer,74
28778,16234,esporte_lazer,349
28779,148,esporte_lazer,84
28780,4914,informatica_acessorios,49
28781,5437,informatica_acessorios,31
28782,13826,moveis_decoracao,39
28783,11498,informatica_acessorios,49
28784,10745,cama_mesa_banho,42
28785,5822,utilidades_domesticas,33
28786,10997,informatica_acessorios,99
28787,3280,beleza_saude,95
28788,4245,automotivo,115
28789,15220,esporte_lazer,190
28790,815,beleza_saude,14
28791,2071,informatica_acessorios,68
28792,392,automotivo,129
28793,14285,beleza_saude,760
28794,12276,moveis_decoracao,167
28795,7749,moveis_decoracao,35
28796,11715,esporte_lazer,22
28797,13913,esporte_lazer,85
28798,3971,esporte_lazer,112
28799,294,cama_mesa_banho,56
28800,4717,moveis_decoracao,24
28801,15284,automotivo,229
28802,2034,beleza_saude,24
28803,14146,moveis_decoracao,59
28804,9935,beleza_saude,80
28805,12771,cama_mesa_banho,49
28806,8881,cama_mesa_banho,24
28807,820,moveis_decoracao,57
28808,7183,automotivo,25
28809,12514,cama_mesa_banho,13
28810,7067,cama_mesa_banho,64
28811,5884,informatica_acessorios,29
28812,12160,informatica_acessorios,110
28813,8296,beleza_saude,330
28814,12900,esporte_lazer,15
28815,6188,cama_mesa_banho,39
28816,7274,beleza_saude,503
28817,10869,cama_mesa_banho,81
28818,10347,beleza_saude,18
28819,3078,informatica_acessorios,19
28820,14218,beleza_saude,49
28821,14605,moveis_decoracao,98
28822,9583,utilidades_domesticas,32
28823,16424,utilidades_domesticas,47
28824,7140,beleza_saude,64
28825,828,beleza_saude,154
28826,811,cama_mesa_banho,153
28827,16849,cama_mesa_banho,59
28828,15488,cama_mesa_banho,65
28829,8098,beleza_saude,27
28830,9206,moveis_decoracao,250
28831,4131,automotivo,41
28832,16315,cama_mesa_banho,149
28833,57,utilidades_domesticas,24
28834,13462,beleza_saude,15
28835,1455,utilidades_domesticas,214
28836,16758,informatica_acessorios,65
28837,7544,esporte_lazer,349
28838,5075,beleza_saude,914
28839,6649,beleza_saude,34
28840,2228,beleza_saude,110
28841,3868,beleza_saude,84
28842,8411,cama_mesa_banho,25
28843,7578,cama_mesa_banho,17
28844,5489,esporte_lazer,39
28845,10727,beleza_saude,46
28846,10275,esporte_lazer,55
28847,8485,automotivo,129
28848,7196,automotivo,152
28849,15182,esporte_lazer,59
28850,6126,moveis_decoracao,179
28851,2963,beleza_saude,89
28852,11392,moveis_decoracao,59
28853,16163,informatica_acessorios,17
28854,11051,cama_mesa_banho,199
28855,2135,automotivo,49
28856,6838,moveis_decoracao,69
28857,4744,automotivo,40
28858,15018,informatica_acessorios,299
28859,853,beleza_saude,23
28860,7919,esporte_lazer,72
28861,3537,beleza_saude,479
28862,3584,informatica_acessorios,12
28863,9393,beleza_saude,110
28864,6838,moveis_decoracao,69
28865,14310,esporte_lazer,20
28866,7601,automotivo,15
28867,11483,esporte_lazer,136
28868,2926,cama_mesa_banho,69
28869,15033,esporte_lazer,99
28870,4074,esporte_lazer,65
28871,12197,utilidades_domesticas,85
28872,4427,beleza_saude,33
28873,15650,esporte_lazer,126
28874,1731,cama_mesa_banho,45
28875,9869,cama_mesa_banho,18
28876,4940,cama_mesa_banho,89
28877,10521,informatica_acessorios,61
28878,10406,moveis_decoracao,277
28879,4487,utilidades_domesticas,37
28880,9482,esporte_lazer,23
28881,15117,esporte_lazer,249
28882,4872,informatica_acessorios,49
28883,12671,automotivo,174
28884,8891,beleza_saude,99
28885,14988,cama_mesa_banho,205
28886,14009,esporte_lazer,109
28887,2323,moveis_decoracao,149
28888,14104,utilidades_domesticas,115
28889,719,cama_mesa_banho,52
28890,7963,utilidades_domesticas,198
28891,3483,cama_mesa_banho,142
28892,11657,moveis_decoracao,99
28893,13414,informatica_acessorios,69
28894,2397,utilidades_domesticas,340
28895,3650,utilidades_domesticas,95
28896,11325,beleza_saude,65
28897,3506,informatica_acessorios,109
28898,4356,beleza_saude,69
28899,4562,automotivo,59
28900,11506,utilidades_domesticas,37
28901,8652,esporte_lazer,43
28902,16550,esporte_lazer,139
28903,361,beleza_saude,519
28904,12710,utilidades_domesticas,220
28905,1992,informatica_acessorios,119
28906,2689,moveis_decoracao,45
28907,13243,utilidades_domesticas,24
28908,11327,esporte_lazer,1199
28909,3845,esporte_lazer,72
28910,2257,automotivo,48
28911,9681,informatica_acessorios,69
28912,11007,beleza_saude,26
28913,14318,utilidades_domesticas,67
28914,2456,moveis_decoracao,11
28915,7708,informatica_acessorios,74
28916,15456,beleza_saude,59
28917,10997,informatica_acessorios,89
28918,5604,cama_mesa_banho,60
28919,5618,automotivo,139
28920,5495,beleza_saude,102
28921,951,beleza_saude,30
28922,14112,informatica_acessorios,39
28923,9417,moveis_decoracao,44
28924,1069,beleza_saude,29
28925,15732,automotivo,169
28926,713,utilidades_domesticas,177
28927,2483,moveis_decoracao,73
28928,5674,utilidades_domesticas,22
28929,1258,esporte_lazer,120
28930,16370,automotivo,15
28931,13954,beleza_saude,42
28932,2128,informatica_acessorios,74
28933,12979,cama_mesa_banho,78
28934,12059,esporte_lazer,279
28935,97,cama_mesa_banho,24
28936,4433,informatica_acessorios,99
28937,9964,esporte_lazer,85
28938,11585,beleza_saude,75
28939,14999,informatica_acessorios,129
28940,14608,moveis_decoracao,49
28941,13133,moveis_decoracao,101
28942,107,cama_mesa_banho,286
28943,13099,cama_mesa_banho,38
28944,4341,cama_mesa_banho,199
28945,6362,beleza_saude,95
28946,2457,beleza_saude,81
28947,2062,utilidades_domesticas,19
28948,11565,cama_mesa_banho,79
28949,2986,informatica_acessorios,44
28950,1797,moveis_decoracao,19
28951,11763,cama_mesa_banho,99
28952,14615,esporte_lazer,44
28953,4094,moveis_decoracao,169
28954,9218,informatica_acessorios,29
28955,1802,cama_mesa_banho,88
28956,11679,informatica_acessorios,498
28957,14943,informatica_acessorios,149
28958,361,beleza_saude,554
28959,9867,cama_mesa_banho,79
28960,16284,beleza_saude,43
28961,15840,cama_mesa_banho,117
28962,16236,automotivo,69
28963,5504,cama_mesa_banho,39
28964,643,beleza_saude,29
28965,4296,moveis_decoracao,59
28966,14218,beleza_saude,49
28967,1900,moveis_decoracao,68
28968,2225,informatica_acessorios,15
28969,9174,utilidades_domesticas,23
28970,13422,cama_mesa_banho,69
28971,4100,automotivo,20
28972,10997,informatica_acessorios,79
28973,2119,cama_mesa_banho,44
28974,12153,moveis_decoracao,75
28975,8881,cama_mesa_banho,24
28976,11955,beleza_saude,287
28977,13340,cama_mesa_banho,159
28978,6848,cama_mesa_banho,49
28979,13305,moveis_decoracao,399
28980,7507,automotivo,28
28981,10763,moveis_decoracao,29
28982,7140,beleza_saude,64
28983,3052,beleza_saude,198
28984,14933,cama_mesa_banho,85
28985,3310,cama_mesa_banho,43
28986,9171,cama_mesa_banho,166
28987,9358,utilidades_domesticas,85
28988,1169,moveis_decoracao,99
28989,10997,informatica_acessorios,109
28990,6188,cama_mesa_banho,39
28991,7247,utilidades_domesticas,49
28992,6053,automotivo,241
28993,7073,utilidades_domesticas,79
28994,5580,utilidades_domesticas,84
28995,853,beleza_saude,23
28996,8358,moveis_decoracao,99
28997,4461,beleza_saude,99
28998,1731,cama_mesa_banho,45
28999,10579,utilidades_domesticas,49
29000,14044,esporte_lazer,69
29001,14795,informatica_acessorios,129
29002,13053,cama_mesa_banho,87
29003,4940,cama_mesa_banho,86
29004,1388,informatica_acessorios,87
29005,7147,cama_mesa_banho,21
29006,5789,automotivo,69
29007,14616,beleza_saude,59
29008,13115,utilidades_domesticas,25
29009,16550,esporte_lazer,139
29010,3329,cama_mesa_banho,32
29011,12365,utilidades_domesticas,13
29012,13116,esporte_lazer,18
29013,2492,esporte_lazer,69
29014,16127,cama_mesa_banho,64
29015,13425,cama_mesa_banho,199
29016,6838,moveis_decoracao,69
29017,12329,cama_mesa_banho,109
29018,14,informatica_acessorios,38
29019,5176,utilidades_domesticas,85
29020,15210,moveis_decoracao,120
29021,9517,moveis_decoracao,54
29022,6449,utilidades_domesticas,38
29023,2389,esporte_lazer,24
29024,9562,informatica_acessorios,39
29025,7115,cama_mesa_banho,39
29026,1932,beleza_saude,110
29027,1522,esporte_lazer,102
29028,7698,informatica_acessorios,59
29029,7560,utilidades_domesticas,6
29030,717,esporte_lazer,72
29031,14027,moveis_decoracao,41
29032,1037,moveis_decoracao,139
29033,7277,cama_mesa_banho,57
29034,13548,cama_mesa_banho,105
29035,411,cama_mesa_banho,151
29036,16538,esporte_lazer,20
29037,12150,cama_mesa_banho,56
29038,13493,beleza_saude,110
29039,14176,esporte_lazer,190
29040,5885,esporte_lazer,20
29041,15181,beleza_saude,199
29042,3470,cama_mesa_banho,24
29043,14570,cama_mesa_banho,17
29044,12879,utilidades_domesticas,82
29045,9963,cama_mesa_banho,92
29046,14944,moveis_decoracao,38
29047,15730,utilidades_domesticas,14
29048,7535,informatica_acessorios,30
29049,6228,beleza_saude,110
29050,12730,moveis_decoracao,8
29051,14111,informatica_acessorios,314
29052,1400,beleza_saude,195
29053,11000,automotivo,62
29054,232,beleza_saude,59
29055,7019,informatica_acessorios,39
29056,4745,esporte_lazer,113
29057,2806,moveis_decoracao,200
29058,9963,cama_mesa_banho,92
29059,16059,cama_mesa_banho,119
29060,14218,beleza_saude,52
29061,7708,informatica_acessorios,67
29062,9518,cama_mesa_banho,39
29063,9583,utilidades_domesticas,33
29064,9969,automotivo,135
29065,7044,moveis_decoracao,78
29066,6034,automotivo,32
29067,11164,automotivo,1999
29068,11574,cama_mesa_banho,69
29069,7544,esporte_lazer,325
29070,11139,cama_mesa_banho,69
29071,6392,utilidades_domesticas,16
29072,15094,beleza_saude,49
29073,10502,cama_mesa_banho,149
29074,7749,moveis_decoracao,38
29075,10092,cama_mesa_banho,189
29076,10275,esporte_lazer,54
29077,480,esporte_lazer,28
29078,246,moveis_decoracao,35
29079,6905,esporte_lazer,110
29080,13448,informatica_acessorios,84
29081,11406,cama_mesa_banho,64
29082,12492,beleza_saude,119
29083,11286,automotivo,349
29084,10168,utilidades_domesticas,44
29085,1235,esporte_lazer,138
29086,13851,utilidades_domesticas,78
29087,11635,beleza_saude,37
29088,3696,informatica_acessorios,18
29089,2218,utilidades_domesticas,56
29090,14070,cama_mesa_banho,119
29091,14909,beleza_saude,110
29092,10983,cama_mesa_banho,38
29093,7483,utilidades_domesticas,25
29094,7696,informatica_acessorios,24
29095,2778,automotivo,219
29096,9777,beleza_saude,349
29097,5674,utilidades_domesticas,22
29098,8611,informatica_acessorios,40
29099,7555,informatica_acessorios,135
29100,2744,esporte_lazer,35
29101,6392,utilidades_domesticas,16
29102,14218,beleza_saude,47
29103,8296,beleza_saude,330
29104,10071,moveis_decoracao,139
29105,2200,moveis_decoracao,39
29106,4494,beleza_saude,44
29107,2373,beleza_saude,110
29108,4940,cama_mesa_banho,89
29109,5013,utilidades_domesticas,69
29110,7310,beleza_saude,149
29111,4228,informatica_acessorios,119
29112,12855,esporte_lazer,29
29113,12603,utilidades_domesticas,9
29114,3227,beleza_saude,29
29115,4273,informatica_acessorios,750
29116,1169,moveis_decoracao,99
29117,5843,esporte_lazer,139
29118,1061,utilidades_domesticas,24
29119,6159,esporte_lazer,7
29120,14975,cama_mesa_banho,164
29121,4672,esporte_lazer,34
29122,14279,cama_mesa_banho,24
29123,12776,esporte_lazer,33
29124,13455,informatica_acessorios,45
29125,1406,informatica_acessorios,75
29126,11021,moveis_decoracao,249
29127,2963,beleza_saude,89
29128,6838,moveis_decoracao,69
29129,3936,beleza_saude,30
29130,14486,esporte_lazer,149
29131,15816,cama_mesa_banho,122
29132,11701,cama_mesa_banho,149
29133,168,esporte_lazer,99
29134,2094,beleza_saude,149
29135,9533,cama_mesa_banho,39
29136,14550,utilidades_domesticas,138
29137,4698,beleza_saude,29
29138,1731,cama_mesa_banho,45
29139,5922,esporte_lazer,19
29140,4798,automotivo,18
29141,11754,informatica_acessorios,99
29142,3125,utilidades_domesticas,34
29143,7241,esporte_lazer,29
29144,5887,utilidades_domesticas,79
29145,1975,informatica_acessorios,22
29146,4733,esporte_lazer,23
29147,11754,informatica_acessorios,99
29148,9967,moveis_decoracao,39
29149,7044,moveis_decoracao,78
29150,15223,informatica_acessorios,249
29151,6363,moveis_decoracao,126
29152,15185,automotivo,117
29153,598,informatica_acessorios,69
29154,8296,beleza_saude,330
29155,12658,cama_mesa_banho,199
29156,8927,utilidades_domesticas,126
29157,14267,cama_mesa_banho,28
29158,16862,cama_mesa_banho,84
29159,5898,moveis_decoracao,43
29160,15092,esporte_lazer,42
29161,8997,beleza_saude,199
29162,4369,cama_mesa_banho,250
29163,14098,beleza_saude,29
29164,16386,utilidades_domesticas,125
29165,7988,cama_mesa_banho,49
29166,13135,esporte_lazer,68
29167,3038,esporte_lazer,69
29168,618,moveis_decoracao,75
29169,14357,moveis_decoracao,118
29170,942,beleza_saude,119
29171,13249,moveis_decoracao,219
29172,3470,cama_mesa_banho,24
29173,1169,moveis_decoracao,99
29174,12612,beleza_saude,49
29175,1388,informatica_acessorios,97
29176,168,esporte_lazer,99
29177,6746,moveis_decoracao,196
29178,16111,automotivo,179
29179,4128,beleza_saude,40
29180,5895,esporte_lazer,49
29181,1169,moveis_decoracao,70
29182,9181,utilidades_domesticas,39
29183,2250,esporte_lazer,15
29184,7501,esporte_lazer,29
